smiles,class_label,pPot_diff,target_pair,cid
Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)c(C(F)(F)F)n1,0,0.5000000000000009,O00329_P48736,114
Cc1ccc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)nn1,0,0.10999999999999943,O00329_P48736,118
Cc1nn(C)cc1-c1ccc2c(c1)N(c1nc3c(s1)C(=O)NC(C)(C)C3)CCO2,0,0.35999999999999943,O00329_P48736,1107
COc1ccc(Nc2ncc(N3CCN(C)CC3)cc2-c2nc(C)nc(N)n2)cn1,0,0.1200000000000001,O00329_P48736,119
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#CC=O)c2c(=O)n1-c1ccccc1,0,0.009999999999999787,O00329_P48736,120
CC(C)(C)c1nc2c(s1)CCc1nc(NC(=O)N3CCCC3C(N)=O)sc1-2,0,0.16999999999999993,O00329_P48736,1108
COC(C)(C)CCn1c(C(C)Nc2nc(N)nc(N)c2C#N)nc2cccc(Cl)c2c1=O,1,2.419999999999999,O00329_P48736,1109
C#Cc1cccc2nc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccc(F)c(F)c3)c(=O)c12,0,0.009999999999999787,O00329_P48736,122
COc1ccc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C(C)=O)CC5)c4)c3c2)cn1,1,2.0,O00329_P48736,1110
CC(C)c1cc(C(C)C)c(S(=O)(=O)N2CCN(Cn3cc4c(=O)oc5ccccc5c4n3)CC2)c(C(C)C)c1,0,0.5800000000000001,O00329_P48736,123
O=C(CC1CCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1,2.67,O00329_P48736,124
COCCNCc1cccc(Cc2c(C(C)Nc3ncnc(N)c3C#N)cc3scc(C)n3c2=O)c1,1,2.1999999999999993,O00329_P48736,1111
CCC(Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCCCCC(=O)NO)c2c(=O)n1-c1ccccc1,0,0.20000000000000107,O00329_P48736,1112
COc1ncc(-c2cc3c(c(NCCN4CCC(C(C)(C)O)CC4)c2)COC3)cc1NS(C)(=O)=O,0,0.20000000000000018,O00329_P48736,1113
N#Cc1c(N)nc(N)nc1NC(c1nc2cccc(Cl)c2c(=O)n1CCCNC1CCC(F)(F)CC1)C1CC1,1,3.130000000000001,O00329_P48736,1114
CC(Nc1nc(N)nc(N)c1Cl)c1nc2cccc(Cl)c2c(=O)n1C1CC(O)C1,1,2.05,O00329_P48736,1115
CNC(=O)C1CCCN1C(=O)Nc1nc(C)c(-c2ccnc(C(C)(C)C)c2)s1,0,0.03000000000000025,O00329_P48736,1116
CNCCCn1c(C(C)Nc2nc(N)nc(N)c2C#N)nc2cccc(Cl)c2c1=O,1,2.8999999999999995,O00329_P48736,1117
NCCCn1c(C(Nc2ncnc3[nH]cc(Br)c23)C2CC2)nc2cccc(Cl)c2c1=O,1,2.750000000000001,O00329_P48736,1118
